BettingSite, Event Tab, League, Event, Market, Stats
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces - Set 1, Over1.5 +130
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, First Ace, Dominik Koepfer -213
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Most Aces, Tie +540
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, First Ace, Marcelo Tomas Barrios Vera +150
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, Under7.5 +100
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, 10+ +167
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, Over7.5 -139
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, 9+ +112
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, 11+ +245
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, Over5.5 +105
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, Under5.5 -143
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, 5+ -175
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, 8+ -139
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, 6+ +107
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, 7+ +185
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, 9+ +480
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults - Set 1, Over3.5 +105
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults - Set 1, Under3.5 -143
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults - Set 1, Over2.5 +130
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults - Set 1, Under2.5 -182
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, Over14.5 -133
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Marcelo Tomas Barrios Vera Total Aces and Double Faults, 8+ +300
Betano, Aces, Los Cabos, Dominik Koepfer - Marcelo Tomas Barrios Vera, Dominik Koepfer Total Aces and Double Faults, 7+ -227
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, Under14.5 -102
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, 14+ -182
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, 17+ +127
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, 18+ +165
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, 19+ +210
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, Over10.5 -122
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, Under10.5 -114
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, 15+ -133
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, 11+ -122
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, 10+ -182
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, 12+ +118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, 15+ +310
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, 14+ +230
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Aces, Over4.5 +100
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Borna Gojo Aces, 13+ +165
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Aces, 4+ -200
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Aces, 5+ +100
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Aces, Under4.5 -139
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Aces, 7+ +320
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Christian Garin Aces, 6+ +185
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, Over20.5 -118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, Under20.5 -118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 21+ -118
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 23+ +127
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 25+ +187
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 27+ +270
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 19+ -189
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Total Aces, 16+ -102
Betano, Aces, Los Cabos, Borna Gojo - Christian Garin, Aces & Double Faults, 31+ +550
