BettingSite, Event Tab, League, Event, Market, Stats
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Set Score (Set 2), 4 - 6 +620 3 - 6 +725 6 - 7 +875 2 - 6 +1300 5 - 7 +1600 1 - 6 +2500 0 - 6 +8900
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, 1st Set Correct Score (Multiple), 6-0 6-1 or 6-2 +470 6-3 or 6-4 +215 7-5 or 7-6 +480 0-6 1-6 or 2-6 +850 3-6 or 4-6 +310 5-7 or 6-7 +570
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Thiago Seyboth Wild Win a Set, Yes -435 No +310
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Set Score (Set 1), 6 - 3 +430 6 - 4 +570 7 - 6 +775 6 - 2 +875 6 - 1 +1250 7 - 5 +1300 6 - 0 +4900
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Set Games Odd/Even (Set 1), Odd -115 Even -120
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Thiago Seyboth Wild Win 2 Sets, Yes -167 No +135
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Winner (Set 1), Laslo Djere -182 Christopher O'Connell +137
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Dennis Novak Win a Set, Yes -200 No +147
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Dennis Novak Win 2 Sets, Yes +135 No -167
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Both Players to Win a Set, Yes +120 No -161
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Betting, 2 - 0 +122 2 - 1 +275
Betano, Set Markets, Kitzbuhel, Thiago Seyboth Wild - Dennis Novak, Set to end 6:0 or 0:6, Yes +925 No -3333
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Winner (Set 2), Laslo Djere -182 Christopher O'Connell +137
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Setcast, Laslo Djere - Laslo Djere +122 Christopher O'Connell - Christopher O'Connell +380 Christopher O'Connell - Laslo Djere - Laslo Djere +590 Laslo Djere - Christopher O'Connell - Laslo Djere +590 Christopher O'Connell - Laslo Djere - Christopher O'Connell +825 Laslo Djere - Christopher O'Connell - Christopher O'Connell +825
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Number of Sets, 2 -167 3 +125
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Match Handicap (Set), Laslo Djere-1.5 +122 Christopher O'Connell+1.5 -161 Laslo Djere+1.5 -556 Christopher O'Connell-1.5 +380
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Winner & Set Games (Set 1), Laslo Djere and Over9.5 +172 Laslo Djere and Under9.5 +205 Christopher O'Connell and Over9.5 +310 Christopher O'Connell and Under9.5 +390
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Winner & Set Games (Set 2), Laslo Djere and Over9.5 +185 Laslo Djere and Under9.5 +195 Christopher O'Connell and Over9.5 +290 Christopher O'Connell and Under9.5 +420
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Winner & Set Games (Set 1), Laslo Djere and Over10.5 +440 Laslo Djere and Under10.5 -102 Christopher O'Connell and Over10.5 +570 Christopher O'Connell and Under10.5 +230
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Winner & Set Games (Set 2), Laslo Djere and Over10.5 +440 Laslo Djere and Under10.5 -102 Christopher O'Connell and Over10.5 +570 Christopher O'Connell and Under10.5 +230
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Game Spread  (Set 1), Laslo Djere+1.5 -263 Christopher O'Connell-1.5 +190
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Game Spread  (Set 1), Laslo Djere-1.5 -125 Christopher O'Connell+1.5 -105
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Game Spread  (Set 2), Laslo Djere-2.5 +190 Christopher O'Connell+2.5 -263
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Game Spread  (Set 2), Laslo Djere-1.5 -125 Christopher O'Connell+1.5 -105
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Total Games (Set 2), Over6.5 -10000 Under6.5 +1025 Over7.5 -1429 Under7.5 +570 Over8.5 -400 Under8.5 +255 Over9.5 -133 Under9.5 -102 Over10.5 +210 Under10.5 -312 Over12.5 +330 Under12.5 -556
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Betting, 0 - 2 +380 1 - 2 +410
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Total Games (Set 1), Over6.5 -10000 Under6.5 +1025 Over7.5 -1429 Under7.5 +570 Over8.5 -400 Under8.5 +255 Over9.5 -133 Under9.5 -102 Over10.5 +210 Under10.5 -312 Over12.5 +330 Under12.5 -556
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Score (Set 1), 6 - 4 +390 6 - 3 +550 6 - 2 +680 7 - 6 +725 7 - 5 +1250 6 - 1 +1500 6 - 0 +4900
Betano, Set Markets, Kitzbuhel, Laslo Djere - Christopher O'Connell, Set Games Odd/Even (Set 1), Odd -110 Even -128
